Symbol,Strategy,Avg_Fill,IS_Bps,Spread_Bps,Slippage_Bps,Impact_Bps,Total_Shares,Date
MSFT,AC_Aggressive,448.94933925327956,17.14350893587069,3.4812206528680454,0.0,0.08086242472186732,5946,2026-01-22
MSFT,AC_Balanced,447.56686168852974,-13.702902792938065,3.924241775183467,0.0,0.10795328267910374,5946,2026-01-22
MSFT,AC_Urgent,447.5279150184999,-14.571897017392477,4.285908518947299,0.0,0.14142265413572921,5946,2026-01-22
MSFT,TWAP,467.0334277161113,286.9665024213042,3.8281708938950043,0.0,0.07093203335570429,5946,2026-01-23
MSFT,VWAP,465.5755379919273,254.85474795815088,4.1381711660549945,0.0,0.06697872881552032,5946,2026-01-23
MSFT,AC_Aggressive,465.3363554490413,249.58646808648456,4.072937195896224,0.0,0.06875904943213565,5946,2026-01-23
MSFT,AC_Balanced,460.9716172384798,153.4479197529004,4.5716566395348694,0.0,0.0960365544101645,5946,2026-01-23
MSFT,AC_Urgent,457.4600934914229,76.1024343663852,4.9352221137673284,0.0,0.13506395319508285,5946,2026-01-23
MSFT,TWAP,472.0259648166834,166.72864928904073,3.453693609246567,0.0,0.08245121160734875,5946,2026-01-26
MSFT,VWAP,471.27431545576854,150.53925365949848,3.7421413585588974,0.0,0.08280257958015626,5946,2026-01-26
MSFT,AC_Aggressive,471.2468181466533,149.94700301822706,3.6978581269207242,0.0,0.08096061448511457,5946,2026-01-26
MSFT,AC_Balanced,469.2979533636056,107.97138959811159,4.290547072575288,0.0,0.10770333957424144,5946,2026-01-26
MSFT,AC_Urgent,467.82046954254974,76.14861243748771,4.8820044191495295,0.0,0.14090362842952706,5946,2026-01-26
MSFT,TWAP,480.19957695930026,57.37832600116066,3.3932644151337437,0.0,0.0755574954462986,5946,2026-01-27
MSFT,VWAP,479.88887440296014,50.8709209431335,3.686574282727934,0.0,0.07654059601129155,5946,2026-01-27
MSFT,AC_Aggressive,479.42958604103615,41.251510518307555,3.6260419172348843,0.0,0.07606894726295192,5946,2026-01-27
